time,open,high,low,close,Exit Arrows,ParabolicSAR,EMA,Basis,Upper,Lower,EMA,VWAP,Volume,RSI,Centre line,Volume strength,Price strength,ATR
2022-10-04T06:30:00+05:30,1321.78,1335.84,1319.12,1328.64,NaN,1358.559734,1318.617488,1323.9545,1361.807418,1286.101582,1319.729345,1325.217566,63434,54.11980378,50,48.73210891,52.17383537,31.02136542
2022-10-04T10:30:00+05:30,1328.64,1359.8,1324.67,1348.18,NaN,1261.92,1324.529991,1324.6545,1363.735777,1285.573223,1323.285677,1334.142761,112576,61.49212598,50,49.79353849,56.83298067,31.31483932
2022-10-04T14:30:00+05:30,1348.18,1355.14,1342.24,1354.3,NaN,1263.8776,1330.483993,1325.2995,1365.862672,1284.736328,1327.162467,1338.421769,84479,63.55555604,50,51.02502862,60.19426836,29.99949365
2022-10-04T18:30:00+05:30,1354.3,1364.48,1346.12,1347.7,NaN,1265.796048,1333.927194,1326.4675,1368.181842,1284.753158,1329.729659,1342.291376,119731,59.67597548,50,51.85470305,59.93512192,29.16810125
2022-10-04T22:30:00+05:30,1347.7,1369.94,1338.14,1362.16,NaN,1269.743406,1339.573755,1328.6015,1372.951206,1284.251794,1333.783452,1345.130368,108476,64.94951456,50,53.14049633,62.44231824,29.35609402
2022-10-05T02:30:00+05:30,1362.16,1367.56,1352.36,1354.38,NaN,1275.755202,1342.535004,1329.446,1375.06561,1283.82639,1336.35802,1358.1,52656,60.18528737,50,53.92260071,61.31380281,28.34494445
2022-10-05T06:30:00+05:30,1354.38,1359.57,1349.06,1350.96,-1,1281.40629,1344.220003,1330.0825,1376.522429,1283.642571,1338.183268,1355.672335,51635,58.07845192,50,54.45642633,59.69612736,27.07101984
2022-10-05T10:30:00+05:30,1350.96,1359.12,1340.64,1344.8,NaN,1286.718312,1344.336003,1330.441,1377.217927,1283.664073,1339.010359,1353.119892,53960,54.23164668,50,54.6200806,56.96388702,26.45737557
2022-10-05T14:30:00+05:30,1344.8,1348.48,1330.19,1332.87,NaN,1291.711614,1342.042802,1330.652,1377.432779,1283.871221,1338.242814,1349.22358,51197,47.39242951,50,54.15927971,52.17815826,25.8739916
2022-10-05T18:30:00+05:30,1332.87,1357.61,1316.41,1351.47,NaN,1296.405317,1343.928242,1330.7745,1377.759417,1283.789583,1339.896213,1347.062983,86477,56.92129623,50,54.59049012,54.54972725,26.96870648
2022-10-05T22:30:00+05:30,1351.47,1364.96,1343.5,1345.37,NaN,1300.817398,1344.216593,1331.668,1379.047851,1284.288149,1340.580436,1347.913274,74812,53.35561473,50,54.66429054,53.95267099,26.57522745
2022-10-06T02:30:00+05:30,1345.37,1379.71,1345.37,1370.25,1,1304.964754,1349.423275,1332.5705,1382.118394,1283.022606,1344.289131,1365.11,51322,63.76954412,50,55.70303974,58.86110756,27.12985406
2022-10-06T06:30:00+05:30,1370.25,1384.3,1369.98,1372.97,NaN,1310.944374,1354.13262,1334.6695,1387.236552,1282.102448,1347.87424,1371.802068,86995,64.73781208,50,56.76229835,61.79945982,26.21486448
2022-10-06T10:30:00+05:30,1372.97,1377.8,1355.2,1360.02,NaN,1318.279936,1355.310096,1338.5765,1386.256891,1290.896109,1349.39246,1368.767846,94783,56.63133844,50,57.05194071,59.21539913,25.95665988
2022-10-06T14:30:00+05:30,1360.02,1378.8,1355.26,1367.84,NaN,1324.881943,1357.816077,1342.5715,1385.792317,1299.350683,1351.698403,1368.391898,80258,60.0313684,50,57.6174738,59.62338376,25.78404132
2022-10-06T18:30:00+05:30,1367.84,1380.76,1348.92,1363.44,NaN,1330.823748,1358.940861,1346.1775,1383.295982,1309.059018,1353.166102,1367.158821,138717,57.19312898,50,57.81927119,58.40825637,26.21660979
2022-10-06T22:30:00+05:30,1363.44,1372.64,1354.18,1363.98,NaN,1336.171373,1359.948689,1349.2745,1381.104958,1317.444042,1354.517839,1366.535431,96006,57.47074985,50,57.96304551,57.93950311,25.66256624
2022-10-07T02:30:00+05:30,1363.98,1363.98,1345.3,1355.61,-1,1340.984236,1359.080951,1351.028,1380.075761,1321.980239,1354.654359,1354.963333,44351,51.6317351,50,57.49754584,54.78561911,25.16381151
