time,open,high,low,close,Exit Arrows,ParabolicSAR,EMA,Basis,Upper,Lower,EMA,VWAP,Volume,RSI,Centre line,Volume strength,Price strength,ATR
2022-10-05T14:30:00+05:30,144.37,144.553,144.317,144.472,NaN,144.7270639,144.3724314,144.56045,145.1692818,143.9516182,144.4369639,144.2246599,26442,50.79423759,50,47.23693927,46.32689108,0.46870475
2022-10-05T18:30:00+05:30,144.472,144.847,144.43,144.745,NaN,143.528,144.4469451,144.584,145.1830482,143.9849518,144.4754684,144.3284495,31448,58.51914937,50,47.99345878,52.42302023,0.465011554
2022-10-05T22:30:00+05:30,144.745,144.792,144.394,144.685,NaN,143.55438,144.4945561,144.59155,145.1916925,143.9914075,144.5016598,144.3514653,11512,56.33250695,50,48.53459,54.37776359,0.460225014
2022-10-06T02:30:00+05:30,144.685,144.685,144.386,144.596,NaN,143.5802324,144.5148449,144.58565,145.1831757,143.9881243,144.5134524,144.5556667,14339,53.0260683,50,48.72341647,53.70191595,0.448708942
2022-10-06T06:30:00+05:30,144.596,144.704,144.499,144.519,NaN,143.6055678,144.5156759,144.5742,145.167605,143.980795,144.5141458,144.5657911,17685,50.16046428,50,48.64912925,51.93119011,0.43130116
2022-10-06T10:30:00+05:30,144.519,144.739,144.483,144.654,NaN,143.6303964,144.5433407,144.5678,145.154829,143.980771,144.5316276,144.5936387,28137,54.96121328,50,49.04191544,53.4462017,0.418779649
2022-10-06T14:30:00+05:30,144.654,144.776,144.57,144.74,NaN,143.6547285,144.5826726,144.5576,145.1248849,143.9903151,144.5576741,144.6234999,25009,57.86957273,50,49.71285388,55.65788721,0.403581102
2022-10-06T18:30:00+05:30,144.74,145.08,144.698,144.942,NaN,143.6785739,144.6545381,144.5525,145.103811,144.001189,144.6057149,144.6939788,28223,64.01060506,50,50.94742586,59.83424614,0.402039595
2022-10-06T22:30:00+05:30,144.942,145.142,144.888,145.129,NaN,143.7346309,144.7494305,144.56245,145.1468445,143.9780555,144.6711255,144.731833,13365,68.75393763,50,52.61151325,64.29409188,0.391465338
2022-10-07T02:30:00+05:30,145.129,145.142,144.85,144.946,NaN,143.8190731,144.7887444,144.58385,145.1910667,143.9766333,144.7054848,144.9793333,16018,60.0417998,50,53.47256516,62.16794584,0.384360671
2022-10-07T06:30:00+05:30,144.946,145.069,144.904,145.026,NaN,143.8984487,144.8361955,144.60685,145.2437422,143.9699578,144.7455492,144.9904547,19338,62.38586486,50,54.54943574,62.27690535,0.368692052
2022-10-07T10:30:00+05:30,145.026,145.085,144.72,144.83,-1,143.9730618,144.8349564,144.61385,145.2572877,143.9704123,144.7561056,144.9477667,21737,53.70269269,50,54.76285615,57.98979902,0.368428334
2022-10-07T14:30:00+05:30,144.83,145.356,144.647,145.072,NaN,144.0431981,144.8823651,144.62725,145.29661,143.95789,144.7955924,144.9727674,27327,61.20333455,50,55.62929706,59.59656678,0.392754881
2022-10-07T18:30:00+05:30,145.072,145.318,144.948,145.268,NaN,144.1482222,144.9594921,144.65335,145.3776495,143.9290505,144.8546433,145.0271,30396,66.19371216,50,56.90769551,62.89513947,0.391129533
2022-10-07T22:30:00+05:30,145.268,145.444,145.236,145.382,1,144.2448444,145.0439937,144.68685,145.4778108,143.8958892,144.9205629,145.0516993,9343,68.81818288,50,58.37840798,65.85666118,0.378048852
2022-10-10T02:30:00+05:30,145.382,145.672,145.31,145.497,NaN,144.36476,145.1345949,144.7501,145.5864657,143.9137343,144.9926175,145.493,11712,71.34294954,50,60.0103273,68.59980536,0.376902505
2022-10-10T06:30:00+05:30,145.497,145.519,145.336,145.45,NaN,144.5216288,145.197676,144.8156,145.6557632,143.9754368,145.0497904,145.4602011,15243,68.78230616,50,61.32367415,68.69105576,0.363052326
2022-10-10T10:30:00+05:30,145.45,145.571,145.236,145.51,NaN,144.6596733,145.2601408,144.8985,145.6660401,144.1309599,145.1073166,145.4507135,21833,70.31260431,50,62.63196106,69.50183003,0.361048589
2022-10-10T14:30:00+05:30,145.51,145.603,145.424,145.512,NaN,144.7811525,145.3105126,144.96725,145.6949254,144.2395746,145.157902,145.4672213,17593,70.36707727,50,63.78473188,69.93445365,0.348045118
2022-10-10T18:30:00+05:30,145.512,145.805,145.444,145.774,NaN,144.8880542,145.4032101,145.03745,145.7915236,144.2833764,145.2349142,145.5086612,16604,76.67463415,50,65.32410275,73.3045439,0.348970467
2022-10-10T22:30:00+05:30,145.774,145.792,145.609,145.727,NaN,145.0164266,145.4679681,145.1002,145.8644158,144.3359842,145.296425,145.5247086,7213,73.51656955,50,66.4152056,73.41055673,0.337115434
2022-10-11T02:30:00+05:30,145.727,145.748,145.55,145.666,NaN,145.1268269,145.5075745,145.14625,145.9300459,144.3624541,145.3426218,145.6546667,13711,69.34618258,50,67.01477422,71.37836965,0.327178617
2022-10-11T06:30:00+05:30,145.666,145.84,145.608,145.782,NaN,145.2217711,145.5624596,145.2011,146.0014669,144.4007331,145.3975441,145.7077092,20415,72.66368854,50,67.83562284,72.0210291,0.320380144
2022-10-11T10:30:00+05:30,145.782,145.866,145.5,145.69,NaN,145.3206878,145.5879677,145.2558,146.0324558,144.4791442,145.4341011,145.697439,28952,66.26496322,50,68.01353738,69.14299616,0.323638705
2022-10-11T14:30:00+05:30,145.69,145.766,145.5,145.655,-1,145.418844,145.6013741,145.3126,146.0292495,144.5959505,145.4617135,145.6817193,23959,63.85824232,50,67.92966147,66.50061924,0.319521655
2022-10-11T18:30:00+05:30,145.655,145.793,145.428,145.565,NaN,145.866,145.5940993,145.35815,146.0148674,144.7014326,145.4746243,145.6640965,22306,57.78673009,50,67.24693738,62.14367466,0.322770108
2022-10-11T22:30:00+05:30,145.565,145.9,145.551,145.862,NaN,145.428,145.6476794,145.41425,146.041179,144.787321,145.5230462,145.6777063,15951,68.799713,50,67.53237941,65.47169383,0.324643672
2022-10-12T02:30:00+05:30,145.862,146.232,145.608,146.128,1,145.428,145.7437436,145.47355,146.1340481,144.8130519,145.5986655,145.9893333,21235,75.29405495,50,68.34830924,70.38287439,0.346026267
2022-10-12T06:30:00+05:30,146.128,146.39,145.998,146.213,NaN,145.46016,145.8375948,145.52775,146.2419779,144.8135221,145.6754573,146.1121641,29583,77.01405602,50,69.24517215,73.6984652,0.349310105
2022-10-12T10:30:00+05:30,146.213,146.314,146.056,146.29,NaN,145.5159504,145.9280759,145.59495,146.3301891,144.8597109,145.7522751,146.1523648,30205,78.5368627,50,70.22418003,76.11766395,0.342787954
2022-10-12T14:30:00+05:30,146.29,146.822,146.268,146.736,NaN,145.5683934,146.0896607,145.68045,146.5212792,144.8396208,145.8752407,146.2641356,26285,85.00860413,50,71.74917771,80.56313404,0.357874529
2022-10-12T18:30:00+05:30,146.736,146.974,146.691,146.95,NaN,145.6686819,146.2617286,145.78645,146.7028278,144.8700722,146.0095856,146.3774362,24600,87.10710784,50,73.35686706,83.83512094,0.352526349
2022-10-12T22:30:00+05:30,146.95,146.972,146.658,146.911,NaN,145.7992137,146.3915828,145.8784,146.856543,144.900257,146.1222624,146.4294285,16424,84.67694048,50,74.63661373,84.25603071,0.349774466
2022-10-13T02:30:00+05:30,146.911,146.911,146.67,146.782,NaN,145.9166923,146.4696663,145.9541,146.9653481,144.9428519,146.2047296,146.7876667,16870,76.71298048,50,75.05827639,80.4845056,0.342004862
2022-10-13T06:30:00+05:30,146.782,146.882,146.752,146.838,NaN,146.0224231,146.543333,146.0269,147.0719931,144.9818069,146.2838884,146.8035896,13161,77.73562627,50,75.50576552,79.11006593,0.326861657
2022-10-13T10:30:00+05:30,146.838,146.904,146.752,146.828,-1,146.1175808,146.6002664,146.09345,147.1642896,145.0226104,146.3519024,146.8126645,17771,77.05582605,50,75.84148964,78.08294599,0.314371539
2022-10-13T14:30:00+05:30,146.828,147.508,146.636,147.286,1,146.2032227,146.7374131,146.18525,147.3318179,145.0386821,146.4686646,146.944947,31874,84.18284114,50,76.78946342,81.13289357,0.354202143
2022-10-13T18:30:00+05:30,147.286,147.674,146.447,147.212,NaN,146.359796,146.8323305,146.27035,147.4558037,145.0848963,146.5615815,147.0110994,52760,79.68375991,50,77.27284588,80.40832674,0.416544847
2022-10-13T22:30:00+05:30,147.212,147.301,146.832,147.216,NaN,146.447,146.9090644,146.35555,147.5555901,145.1555099,146.6433838,147.0245825,19462,79.74957345,50,77.71501894,80.07895009,0.420291644
